ContentArea,Indicator,Measure,Year,Geography,County,GeoID,Filter,FilterValue,Value,Version
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Logan,20109,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Lyon,20111,None,,133,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Marion,20115,None,,25,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Marshall,20117,None,,14,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,McPherson,20113,None,,80,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Meade,20119,None,,10,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Miami,20121,None,,83,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Mitchell,20123,None,,15,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Montgomery,20125,None,,103,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Morris,20127,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Morton,20129,None,,12,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Nemaha,20131,None,,26,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Neosho,20133,None,,33,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Ness,20135,None,,10,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Norton,20137,None,,13,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Osage,20139,None,,24,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Osborne,20141,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Ottawa,20143,None,,13,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Pawnee,20145,None,,34,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Phillips,20147,None,,15,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Pottawatomie,20149,None,,51,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Pratt,20151,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Rawlins,20153,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Reno,20155,None,,165,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Republic,20157,None,,7,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Rice,20159,None,,12,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Riley,20161,None,,18,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Rooks,20163,None,,9,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Rush,20165,None,,8,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Russell,20167,None,,9,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Saline,20169,None,,258,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Scott,20171,None,,8,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Sedgwick,20173,None,,"3,555",030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Seward,20175,None,,62,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Shawnee,20177,None,,669,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Sheridan,20179,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Sherman,20181,None,,25,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Smith,20183,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Stafford,20185,None,,7,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Stanton,20187,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Stevens,20189,None,,26,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Sumner,20191,None,,46,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Thomas,20193,None,,7,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Trego,20195,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Wabaunsee,20197,None,,9,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Wallace,20199,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Washington,20201,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Wichita,20203,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Wilson,20205,None,,12,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Woodson,20207,None,,No Events,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Wyandotte,20209,None,,"1,081",030904340220190000010100
