"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	Count	Population	Age-Adjusted Rate	Crude Rate
	"Other Leukemias"	"35041-35043"	"Kansas"	"20"	"2008"	"2008"	57	2808076	1.8	2.0
	"Other Leukemias"	"35041-35043"	"Kansas"	"20"	"2009"	"2009"	60	2832704	2.0	2.1
	"Other Leukemias"	"35041-35043"	"Kansas"	"20"	"2010"	"2010"	61	2858825	2.0	2.1
	"Other Leukemias"	"35041-35043"	"Kansas"	"20"	"2011"	"2011"	57	2872711	1.9	2.0
	"Other Leukemias"	"35041-35043"	"Kansas"	"20"	"2012"	"2012"	62	2891541	2.0	2.1
	"Other Leukemias"	"35041-35043"	"Kansas"	"20"	"2013"	"2013"	57	2902190	1.8	2.0
	"Other Leukemias"	"35041-35043"	"Kansas"	"20"	"2014"	"2014"	43	2912032	1.3	1.5
	"Other Leukemias"	"35041-35043"	"Kansas"	"20"	"2015"	"2015"	49	2923211	1.5	1.7
	"Other Leukemias"	"35041-35043"	"Kansas"	"20"	"2016"	"2016"	43	2927628	1.2	1.5
	"Other Leukemias"	"35041-35043"	"Kansas"	"20"	"2017"	"2017"	48	2927546	1.5	1.6
	"Other Leukemias"	"35041-35043"	"Kansas"	"20"	"2018"	"2018"	52	2931560	1.7	1.8
	"Other Leukemias"	"35041-35043"	"Kansas"	"20"	"2019"	"2019"	49	2933672	1.5	1.7
	"Other Leukemias"	"35041-35043"	"Kansas"	"20"	"2020"	"2020"	50	2937919	1.5	1.7
	"Other Leukemias"	"35041-35043"	"Kansas"	"20"	"2021"	"2021"	47	2937922	1.3	1.6
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"1999"	"1999"	16	2678338	0.6	0.6
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"2000"	"2000"	Suppressed	2693681	Suppressed	Suppressed
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"2001"	"2001"	16	2702162	0.6	0.6
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"2002"	"2002"	24	2713535	0.8	0.9
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"2003"	"2003"	21	2723004	0.7	0.8
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"2004"	"2004"	23	2734373	0.8	0.8
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"2005"	"2005"	16	2745299	0.6	0.6
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"2006"	"2006"	18	2762931	0.6	0.7
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"2007"	"2007"	16	2783785	0.5	0.6
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"2008"	"2008"	18	2808076	0.6	0.6
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"2009"	"2009"	19	2832704	0.6	0.7
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"2010"	"2010"	21	2858825	0.7	0.7
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"2011"	"2011"	20	2872711	0.7	0.7
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"2012"	"2012"	18	2891541	0.6	0.6
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"2013"	"2013"	18	2902190	0.5	0.6
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"2014"	"2014"	16	2912032	0.5	0.5
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"2015"	"2015"	16	2923211	0.5	0.5
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"2016"	"2016"	Suppressed	2927628	Suppressed	Suppressed
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"2017"	"2017"	20	2927546	0.6	0.7
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"2018"	"2018"	20	2931560	0.7	0.7
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"2019"	"2019"	Suppressed	2933672	Suppressed	Suppressed
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"2020"	"2020"	Suppressed	2937919	Suppressed	Suppressed
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	"2021"	"2021"	16	2937922	0.4	0.5
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"1999"	"1999"	Suppressed	2678338	Suppressed	Suppressed
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"2000"	"2000"	Suppressed	2693681	Suppressed	Suppressed
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"2001"	"2001"	Suppressed	2702162	Suppressed	Suppressed
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"2002"	"2002"	Suppressed	2713535	Suppressed	Suppressed
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"2003"	"2003"	Suppressed	2723004	Suppressed	Suppressed
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"2004"	"2004"	Suppressed	2734373	Suppressed	Suppressed
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"2005"	"2005"	Suppressed	2745299	Suppressed	Suppressed
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"2006"	"2006"	Suppressed	2762931	Suppressed	Suppressed
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"2007"	"2007"	Suppressed	2783785	Suppressed	Suppressed
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"2008"	"2008"	Suppressed	2808076	Suppressed	Suppressed
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"2009"	"2009"	Suppressed	2832704	Suppressed	Suppressed
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"2010"	"2010"	Suppressed	2858825	Suppressed	Suppressed
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"2011"	"2011"	Suppressed	2872711	Suppressed	Suppressed
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"2012"	"2012"	Suppressed	2891541	Suppressed	Suppressed
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"2013"	"2013"	Suppressed	2902190	Suppressed	Suppressed
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"2014"	"2014"	Suppressed	2912032	Suppressed	Suppressed
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"2015"	"2015"	Suppressed	2923211	Suppressed	Suppressed
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"2016"	"2016"	Suppressed	2927628	Suppressed	Suppressed
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"2017"	"2017"	Suppressed	2927546	Suppressed	Suppressed
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"2018"	"2018"	Suppressed	2931560	Suppressed	Suppressed
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"2019"	"2019"	Suppressed	2933672	Suppressed	Suppressed
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"2020"	"2020"	Suppressed	2937919	Suppressed	Suppressed
	"Acute Monocytic Leukemia"	"35031"	"Kansas"	"20"	"2021"	"2021"	Suppressed	2937922	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"1999"	"1999"	Suppressed	2678338	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"2000"	"2000"	Suppressed	2693681	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"2001"	"2001"	Suppressed	2702162	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"2002"	"2002"	Suppressed	2713535	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"2003"	"2003"	Suppressed	2723004	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"2004"	"2004"	Suppressed	2734373	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"2005"	"2005"	Suppressed	2745299	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"2006"	"2006"	Suppressed	2762931	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"2007"	"2007"	Suppressed	2783785	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"2008"	"2008"	Suppressed	2808076	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"2009"	"2009"	Suppressed	2832704	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"2010"	"2010"	Suppressed	2858825	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"2011"	"2011"	Suppressed	2872711	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"2012"	"2012"	Suppressed	2891541	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"2013"	"2013"	Suppressed	2902190	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"2014"	"2014"	Suppressed	2912032	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"2015"	"2015"	Suppressed	2923211	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"2016"	"2016"	Suppressed	2927628	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"2017"	"2017"	Suppressed	2927546	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"2018"	"2018"	Suppressed	2931560	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"2019"	"2019"	Suppressed	2933672	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"2020"	"2020"	Suppressed	2937919	Suppressed	Suppressed
	"Other Acute Leukemia"	"35041"	"Kansas"	"20"	"2021"	"2021"	Suppressed	2937922	Suppressed	Suppressed
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"1999"	"1999"	Suppressed	2678338	Suppressed	Suppressed
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"2000"	"2000"	Suppressed	2693681	Suppressed	Suppressed
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"2001"	"2001"	Suppressed	2702162	Suppressed	Suppressed
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"2002"	"2002"	Suppressed	2713535	Suppressed	Suppressed
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"2003"	"2003"	Suppressed	2723004	Suppressed	Suppressed
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"2004"	"2004"	Suppressed	2734373	Suppressed	Suppressed
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"2005"	"2005"	Suppressed	2745299	Suppressed	Suppressed
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"2006"	"2006"	Suppressed	2762931	Suppressed	Suppressed
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"2007"	"2007"	Suppressed	2783785	Suppressed	Suppressed
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"2008"	"2008"	17	2808076	0.5	0.6
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"2009"	"2009"	Suppressed	2832704	Suppressed	Suppressed
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"2010"	"2010"	Suppressed	2858825	Suppressed	Suppressed
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"2011"	"2011"	Suppressed	2872711	Suppressed	Suppressed
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"2012"	"2012"	17	2891541	0.6	0.6
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"2013"	"2013"	17	2902190	0.6	0.6
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"2014"	"2014"	Suppressed	2912032	Suppressed	Suppressed
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"2015"	"2015"	Suppressed	2923211	Suppressed	Suppressed
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"2016"	"2016"	Suppressed	2927628	Suppressed	Suppressed
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"2017"	"2017"	Suppressed	2927546	Suppressed	Suppressed
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"2018"	"2018"	16	2931560	0.5	0.5
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"2019"	"2019"	Suppressed	2933672	Suppressed	Suppressed
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"2020"	"2020"	21	2937919	0.6	0.7
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	"2021"	"2021"	16	2937922	0.5	0.5
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"1999"	"1999"	Suppressed	2678338	Suppressed	Suppressed
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"2000"	"2000"	Suppressed	2693681	Suppressed	Suppressed
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"2001"	"2001"	Suppressed	2702162	Suppressed	Suppressed
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"2002"	"2002"	Suppressed	2713535	Suppressed	Suppressed
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"2003"	"2003"	Suppressed	2723004	Suppressed	Suppressed
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"2004"	"2004"	Suppressed	2734373	Suppressed	Suppressed
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"2005"	"2005"	Suppressed	2745299	Suppressed	Suppressed
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"2006"	"2006"	Suppressed	2762931	Suppressed	Suppressed
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"2007"	"2007"	Suppressed	2783785	Suppressed	Suppressed
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"2008"	"2008"	Suppressed	2808076	Suppressed	Suppressed
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"2009"	"2009"	Suppressed	2832704	Suppressed	Suppressed
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"2010"	"2010"	Suppressed	2858825	Suppressed	Suppressed
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"2011"	"2011"	Suppressed	2872711	Suppressed	Suppressed
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"2012"	"2012"	Suppressed	2891541	Suppressed	Suppressed
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"2013"	"2013"	Suppressed	2902190	Suppressed	Suppressed
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"2014"	"2014"	0	2912032	0.0	0.0
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"2015"	"2015"	Suppressed	2923211	Suppressed	Suppressed
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"2016"	"2016"	Suppressed	2927628	Suppressed	Suppressed
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"2017"	"2017"	Suppressed	2927546	Suppressed	Suppressed
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"2018"	"2018"	Suppressed	2931560	Suppressed	Suppressed
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"2019"	"2019"	Suppressed	2933672	Suppressed	Suppressed
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"2020"	"2020"	Suppressed	2937919	Suppressed	Suppressed
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Kansas"	"20"	"2021"	"2021"	Suppressed	2937922	Suppressed	Suppressed
	"Mesothelioma"	"36010"	"Kansas"	"20"	"1999"	"1999"	23	2678338	0.9	0.9
	"Mesothelioma"	"36010"	"Kansas"	"20"	"2000"	"2000"	22	2693681	0.8	0.8
	"Mesothelioma"	"36010"	"Kansas"	"20"	"2001"	"2001"	27	2702162	1.0	1.0
	"Mesothelioma"	"36010"	"Kansas"	"20"	"2002"	"2002"	21	2713535	0.7	0.8
	"Mesothelioma"	"36010"	"Kansas"	"20"	"2003"	"2003"	26	2723004	0.9	1.0
	"Mesothelioma"	"36010"	"Kansas"	"20"	"2004"	"2004"	28	2734373	1.0	1.0
	"Mesothelioma"	"36010"	"Kansas"	"20"	"2005"	"2005"	Suppressed	2745299	Suppressed	Suppressed
	"Mesothelioma"	"36010"	"Kansas"	"20"	"2006"	"2006"	17	2762931	0.6	0.6
	"Mesothelioma"	"36010"	"Kansas"	"20"	"2007"	"2007"	24	2783785	0.8	0.9
	"Mesothelioma"	"36010"	"Kansas"	"20"	"2008"	"2008"	20	2808076	0.7	0.7
	"Mesothelioma"	"36010"	"Kansas"	"20"	"2009"	"2009"	18	2832704	0.6	0.6
	"Mesothelioma"	"36010"	"Kansas"	"20"	"2010"	"2010"	18	2858825	0.6	0.6
	"Mesothelioma"	"36010"	"Kansas"	"20"	"2011"	"2011"	20	2872711	0.6	0.7
	"Mesothelioma"	"36010"	"Kansas"	"20"	"2012"	"2012"	34	2891541	1.1	1.2
	"Mesothelioma"	"36010"	"Kansas"	"20"	"2013"	"2013"	24	2902190	0.7	0.8
	"Mesothelioma"	"36010"	"Kansas"	"20"	"2014"	"2014"	22	2912032	0.7	0.8
	"Mesothelioma"	"36010"	"Kansas"	"20"	"2015"	"2015"	25	2923211	0.8	0.9
	"Mesothelioma"	"36010"	"Kansas"	"20"	"2016"	"2016"	27	2927628	0.8	0.9
	"Mesothelioma"	"36010"	"Kansas"	"20"	"2017"	"2017"	20	2927546	0.6	0.7
	"Mesothelioma"	"36010"	"Kansas"	"20"	"2018"	"2018"	16	2931560	0.5	0.5
	"Mesothelioma"	"36010"	"Kansas"	"20"	"2019"	"2019"	22	2933672	0.6	0.7
	"Mesothelioma"	"36010"	"Kansas"	"20"	"2020"	"2020"	23	2937919	0.7	0.8
	"Mesothelioma"	"36010"	"Kansas"	"20"	"2021"	"2021"	20	2937922	0.6	0.7
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"1999"	"1999"	Suppressed	2678338	Suppressed	Suppressed
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"2000"	"2000"	Suppressed	2693681	Suppressed	Suppressed
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"2001"	"2001"	Suppressed	2702162	Suppressed	Suppressed
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"2002"	"2002"	Suppressed	2713535	Suppressed	Suppressed
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"2003"	"2003"	Suppressed	2723004	Suppressed	Suppressed
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"2004"	"2004"	Suppressed	2734373	Suppressed	Suppressed
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"2005"	"2005"	Suppressed	2745299	Suppressed	Suppressed
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"2006"	"2006"	0	2762931	0.0	0.0
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"2007"	"2007"	Suppressed	2783785	Suppressed	Suppressed
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"2008"	"2008"	Suppressed	2808076	Suppressed	Suppressed
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"2009"	"2009"	Suppressed	2832704	Suppressed	Suppressed
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"2010"	"2010"	Suppressed	2858825	Suppressed	Suppressed
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"2011"	"2011"	Suppressed	2872711	Suppressed	Suppressed
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"2012"	"2012"	Suppressed	2891541	Suppressed	Suppressed
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"2013"	"2013"	Suppressed	2902190	Suppressed	Suppressed
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"2014"	"2014"	Suppressed	2912032	Suppressed	Suppressed
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"2015"	"2015"	Suppressed	2923211	Suppressed	Suppressed
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"2016"	"2016"	Suppressed	2927628	Suppressed	Suppressed
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"2017"	"2017"	Suppressed	2927546	Suppressed	Suppressed
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"2018"	"2018"	Suppressed	2931560	Suppressed	Suppressed
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"2019"	"2019"	Suppressed	2933672	Suppressed	Suppressed
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"2020"	"2020"	Suppressed	2937919	Suppressed	Suppressed
	"Kaposi Sarcoma"	"36020"	"Kansas"	"20"	"2021"	"2021"	Suppressed	2937922	Suppressed	Suppressed
	"Miscellaneous"	"37000"	"Kansas"	"20"	"1999"	"1999"	291	2678338	10.6	10.9
	"Miscellaneous"	"37000"	"Kansas"	"20"	"2000"	"2000"	309	2693681	11.2	11.5
	"Miscellaneous"	"37000"	"Kansas"	"20"	"2001"	"2001"	402	2702162	14.4	14.9
	"Miscellaneous"	"37000"	"Kansas"	"20"	"2002"	"2002"	473	2713535	16.6	17.4
	"Miscellaneous"	"37000"	"Kansas"	"20"	"2003"	"2003"	576	2723004	20.1	21.2
	"Miscellaneous"	"37000"	"Kansas"	"20"	"2004"	"2004"	552	2734373	19.1	20.2
	"Miscellaneous"	"37000"	"Kansas"	"20"	"2005"	"2005"	560	2745299	19.4	20.4
	"Miscellaneous"	"37000"	"Kansas"	"20"	"2006"	"2006"	529	2762931	18.0	19.1
	"Miscellaneous"	"37000"	"Kansas"	"20"	"2007"	"2007"	596	2783785	20.0	21.4
	"Miscellaneous"	"37000"	"Kansas"	"20"	"2008"	"2008"	590	2808076	19.3	21.0
	"Miscellaneous"	"37000"	"Kansas"	"20"	"2009"	"2009"	632	2832704	20.5	22.3
	"Miscellaneous"	"37000"	"Kansas"	"20"	"2010"	"2010"	603	2858825	19.5	21.1
	"Miscellaneous"	"37000"	"Kansas"	"20"	"2011"	"2011"	533	2872711	17.0	18.6
	"Miscellaneous"	"37000"	"Kansas"	"20"	"2012"	"2012"	585	2891541	18.5	20.2
	"Miscellaneous"	"37000"	"Kansas"	"20"	"2013"	"2013"	654	2902190	20.1	22.5
	"Miscellaneous"	"37000"	"Kansas"	"20"	"2014"	"2014"	620	2912032	19.1	21.3
	"Miscellaneous"	"37000"	"Kansas"	"20"	"2015"	"2015"	655	2923211	19.8	22.4
	"Miscellaneous"	"37000"	"Kansas"	"20"	"2016"	"2016"	633	2927628	18.7	21.6
	"Miscellaneous"	"37000"	"Kansas"	"20"	"2017"	"2017"	568	2927546	16.9	19.4
	"Miscellaneous"	"37000"	"Kansas"	"20"	"2018"	"2018"	601	2931560	17.8	20.5
	"Miscellaneous"	"37000"	"Kansas"	"20"	"2019"	"2019"	551	2933672	15.5	18.8
	"Miscellaneous"	"37000"	"Kansas"	"20"	"2020"	"2020"	570	2937919	15.9	19.4
	"Miscellaneous"	"37000"	"Kansas"	"20"	"2021"	"2021"	477	2937922	13.2	16.2
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"1999"	"1999"	329	2678338	12.6	12.3
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"2000"	"2000"	338	2693681	12.6	12.5
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"2001"	"2001"	346	2702162	12.9	12.8
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"2002"	"2002"	350	2713535	12.8	12.9
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"2003"	"2003"	388	2723004	13.9	14.2
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"2004"	"2004"	428	2734373	15.1	15.7
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"2005"	"2005"	459	2745299	16.1	16.7
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"2006"	"2006"	410	2762931	14.2	14.8
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"2007"	"2007"	422	2783785	14.2	15.2
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"2008"	"2008"	453	2808076	15.3	16.1
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"2009"	"2009"	417	2832704	13.8	14.7
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"2010"	"2010"	366	2858825	12.0	12.8
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"2011"	"2011"	424	2872711	13.5	14.8
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"2012"	"2012"	411	2891541	13.3	14.2
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"2013"	"2013"	433	2902190	13.7	14.9
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"2014"	"2014"	420	2912032	13.5	14.4
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"2015"	"2015"	430	2923211	13.7	14.7
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"2016"	"2016"	449	2927628	13.9	15.3
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"2017"	"2017"	441	2927546	13.4	15.1
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"2018"	"2018"	423	2931560	12.8	14.4
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"2019"	"2019"	431	2933672	12.9	14.7
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"2020"	"2020"	387	2937919	11.2	13.2
	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Kansas"	"20"	"2021"	"2021"	437	2937922	12.9	14.9
	"Female Breast, In Situ"	"Breast-InSitu-Female"	"Kansas"	"20"	"1999"	"1999"	327	1356044	23.8	24.1
	"Female Breast, In Situ"	"Breast-InSitu-Female"	"Kansas"	"20"	"2000"	"2000"	338	1362500	23.8	24.8
	"Female Breast, In Situ"	"Breast-InSitu-Female"	"Kansas"	"20"	"2001"	"2001"	344	1365966	24.2	25.2
	"Female Breast, In Situ"	"Breast-InSitu-Female"	"Kansas"	"20"	"2002"	"2002"	349	1371898	24.1	25.4
	"Female Breast, In Situ"	"Breast-InSitu-Female"	"Kansas"	"20"	"2003"	"2003"	387	1377415	26.4	28.1
	"Female Breast, In Situ"	"Breast-InSitu-Female"	"Kansas"	"20"	"2004"	"2004"	426	1382396	28.6	30.8
	"Female Breast, In Situ"	"Breast-InSitu-Female"	"Kansas"	"20"	"2005"	"2005"	456	1387958	30.5	32.9
